2026-08-29 08:22:34,105 | INFO  | OMAudit | user=scm/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2026-08-29 08:22:34,371 | INFO  | OMAudit | user=recon/recon@EXAMPLE.COM | ip=172.25.0.115 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2026-08-29 08:22:34,590 | INFO  | OMAudit | user=recon/recon@EXAMPLE.COM | ip=172.25.0.115 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2026-08-29 08:22:37,815 | INFO  | OMAudit | user=scm/scm@EXAMPLE.COM | ip=172.25.0.116 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2026-08-29 08:22:43,939 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=GET_SERVICE_LIST {} | ret=SUCCESS |  
2026-08-29 08:22:45,055 | ERROR | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_VOLUME {"volume":"vol1"} | ret=FAILURE | VOLUME_NOT_FOUND org.apache.hadoop.ozone.om.exceptions.OMException: Volume vol1 is not found
	at org.apache.hadoop.ozone.om.OzoneManager.getVolumeOwner(OzoneManager.java:2746)
	at org.apache.hadoop.ozone.om.OzoneManager.getVolumeOwner(OzoneManager.java:2718)
 
2026-08-29 08:22:45,202 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=CREATE_VOLUME {"admin":"testuser","owner":"testuser","volume":"vol1","creationTime":"1787991765131","modificationTime":"1787991765131","quotaInBytes":"-1","quotaInNamespace":"-1","usedNamespace":"0","objectID":"-9223372036854775552","updateID":"1","Transaction":"1"} | ret=SUCCESS |  
2026-08-29 08:22:45,407 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=CREATE_BUCKET {"volume":"vol1","bucket":"auditparser0","bucketLayout":"LEGACY","gdprEnabled":null,"acls":"[user:testuser:a[ACCESS], group:testuser:rl[ACCESS]]","isVersionEnabled":"false","storageType":"DISK","creationTime":"1787991765376","bucketEncryptionKey":null,"modificationTime":"1787991765376","usedBytes":"0","usedNamespace":"0","snapshotUsedBytes":"0","snapshotUsedNamespace":"0","owner":null,"replicationType":null,"replicationConfig":null,"quotaInBytes":"-1","quotaInNamespace":"-1","Transaction":"2"} | ret=SUCCESS |  
2026-08-29 08:22:45,447 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=CREATE_BUCKET {"volume":"vol1","bucket":"auditparser1","bucketLayout":"LEGACY","gdprEnabled":null,"acls":"[user:testuser:a[ACCESS], group:testuser:rl[ACCESS]]","isVersionEnabled":"false","storageType":"DISK","creationTime":"1787991765425","bucketEncryptionKey":null,"modificationTime":"1787991765425","usedBytes":"0","usedNamespace":"0","snapshotUsedBytes":"0","snapshotUsedNamespace":"0","owner":null,"replicationType":null,"replicationConfig":null,"quotaInBytes":"-1","quotaInNamespace":"-1","Transaction":"3"} | ret=SUCCESS |  
2026-08-29 08:22:45,481 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=CREATE_BUCKET {"volume":"vol1","bucket":"auditparser2","bucketLayout":"LEGACY","gdprEnabled":null,"acls":"[user:testuser:a[ACCESS], group:testuser:rl[ACCESS]]","isVersionEnabled":"false","storageType":"DISK","creationTime":"1787991765459","bucketEncryptionKey":null,"modificationTime":"1787991765459","usedBytes":"0","usedNamespace":"0","snapshotUsedBytes":"0","snapshotUsedNamespace":"0","owner":null,"replicationType":null,"replicationConfig":null,"quotaInBytes":"-1","quotaInNamespace":"-1","Transaction":"4"} | ret=SUCCESS |  
